Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity,Discount
ORD-331,2022-07-03,2022-07-06,Same Day,CUST-617,PROD-060,1,0.2
ORD-332,2022-05-12,2022-05-19,Third Class,CUST-515,PROD-011,5,0.2
ORD-333,2022-08-22,2022-08-29,Second Class,CUST-129,PROD-032,7,0.1
ORD-334,2022-07-22,2022-07-27,First Class,CUST-753,PROD-020,3,0.1
ORD-335,2022-09-24,2022-09-26,First Class,CUST-134,PROD-059,1,0
ORD-336,2022-07-19,2022-07-26,Same Day,CUST-709,PROD-048,2,0
ORD-337,2022-04-23,2022-04-26,Second Class,CUST-638,PROD-037,6,0.1
ORD-338,2022-08-10,2022-08-13,Same Day,CUST-949,PROD-100,8,0.1
ORD-339,2022-09-04,2022-09-06,First Class,CUST-967,PROD-078,3,0.1
ORD-340,2022-08-10,2022-08-13,First Class,CUST-683,PROD-011,10,0.2
ORD-341,2022-03-12,2022-03-17,Third Class,CUST-857,PROD-024,5,0.2
ORD-342,2022-09-22,2022-09-28,Same Day,CUST-963,PROD-095,4,0.1
ORD-343,2022-07-16,2022-07-19,First Class,CUST-487,PROD-070,1,0
ORD-344,2022-02-09,2022-02-11,First Class,CUST-960,PROD-014,1,0.1
ORD-345,2022-09-19,2022-09-22,Same Day,CUST-142,PROD-025,6,0.1
ORD-346,2022-10-03,2022-10-07,Same Day,CUST-009,PROD-096,3,0
ORD-347,2022-03-09,2022-03-12,Same Day,CUST-821,PROD-045,8,0.1
ORD-348,2022-06-06,2022-06-07,First Class,CUST-780,PROD-058,7,0.1
ORD-349,2022-09-02,2022-09-05,Second Class,CUST-670,PROD-072,5,0.2
ORD-350,2022-10-19,2022-10-22,Third Class,CUST-171,PROD-023,8,0
ORD-351,2022-07-26,2022-07-27,Same Day,CUST-376,PROD-056,1,0.2
ORD-352,2022-10-17,2022-10-22,Third Class,CUST-814,PROD-093,3,0.1
ORD-353,2022-09-04,2022-09-10,Third Class,CUST-038,PROD-037,3,0.1
ORD-354,2022-01-02,2022-01-06,Same Day,CUST-377,PROD-034,5,0.2
ORD-355,2022-03-28,2022-04-04,Same Day,CUST-225,PROD-052,7,0.2
ORD-356,2022-03-26,2022-04-01,Same Day,CUST-615,PROD-013,1,0.1
ORD-357,2022-01-01,2022-01-04,First Class,CUST-380,PROD-067,5,0
ORD-358,2022-10-28,2022-11-01,First Class,CUST-556,PROD-008,10,0
ORD-359,2022-10-25,2022-10-28,First Class,CUST-748,PROD-078,8,0.1
ORD-360,2022-12-05,2022-12-07,Same Day,CUST-773,PROD-099,5,0.2
ORD-361,2022-02-18,2022-02-24,Second Class,CUST-742,PROD-040,2,0.1
ORD-362,2022-11-19,2022-11-24,Same Day,CUST-368,PROD-013,5,0.1
ORD-363,2022-09-23,2022-09-27,First Class,CUST-546,PROD-001,7,0.2
ORD-364,2022-09-03,2022-09-10,Same Day,CUST-746,PROD-094,8,0.1
ORD-365,2022-05-28,2022-05-31,Third Class,CUST-112,PROD-097,9,0.2
ORD-366,2022-06-19,2022-06-22,Same Day,CUST-803,PROD-006,6,0
ORD-367,2022-04-15,2022-04-22,Second Class,CUST-154,PROD-051,1,0.1
ORD-368,2022-07-25,2022-07-31,Third Class,CUST-281,PROD-050,8,0.1
ORD-369,2022-03-10,2022-03-11,Second Class,CUST-028,PROD-087,1,0.2
ORD-370,2022-12-23,2022-12-24,First Class,CUST-730,PROD-048,3,0.1
ORD-371,2022-05-26,2022-05-31,Same Day,CUST-211,PROD-073,2,0
ORD-372,2022-11-18,2022-11-19,Same Day,CUST-391,PROD-016,4,0.2
ORD-373,2022-07-19,2022-07-23,First Class,CUST-475,PROD-048,4,0
ORD-374,2022-08-16,2022-08-20,First Class,CUST-382,PROD-087,7,0.1
ORD-375,2022-02-25,2022-03-04,Same Day,CUST-350,PROD-093,5,0
ORD-376,2022-09-06,2022-09-10,First Class,CUST-643,PROD-043,3,0.2
ORD-377,2022-04-26,2022-05-03,First Class,CUST-830,PROD-083,9,0.2
ORD-378,2022-07-20,2022-07-23,Third Class,CUST-004,PROD-077,5,0.1
ORD-379,2022-09-10,2022-09-16,First Class,CUST-619,PROD-086,4,0.2
ORD-380,2022-10-17,2022-10-19,Second Class,CUST-083,PROD-073,4,0.2
ORD-381,2022-06-25,2022-07-01,Second Class,CUST-816,PROD-099,5,0.1
ORD-382,2022-11-26,2022-12-03,First Class,CUST-590,PROD-089,8,0.1
ORD-383,2022-02-26,2022-03-03,First Class,CUST-771,PROD-012,6,0.1
ORD-384,2022-02-18,2022-02-20,First Class,CUST-739,PROD-001,9,0
ORD-385,2022-07-21,2022-07-26,First Class,CUST-104,PROD-017,1,0.2
ORD-386,2022-04-08,2022-04-15,First Class,CUST-221,PROD-057,6,0
ORD-387,2022-04-07,2022-04-10,Same Day,CUST-639,PROD-034,6,0
ORD-388,2022-09-08,2022-09-13,Same Day,CUST-297,PROD-086,5,0.2
ORD-389,2022-04-11,2022-04-15,Second Class,CUST-322,PROD-071,5,0.1
ORD-390,2022-03-14,2022-03-19,Second Class,CUST-379,PROD-013,9,0.1
ORD-391,2022-06-22,2022-06-24,Same Day,CUST-060,PROD-002,10,0.1
ORD-392,2022-08-06,2022-08-08,Second Class,CUST-953,PROD-001,8,0.1
ORD-393,2022-01-16,2022-01-18,Third Class,CUST-515,PROD-042,4,0.1
ORD-394,2022-08-28,2022-09-03,Third Class,CUST-706,PROD-008,8,0.2
ORD-395,2022-07-27,2022-08-01,Second Class,CUST-804,PROD-062,5,0
ORD-396,2022-03-18,2022-03-22,Second Class,CUST-764,PROD-061,4,0.2
ORD-397,2022-03-05,2022-03-06,Second Class,CUST-814,PROD-046,8,0.2
ORD-398,2022-05-22,2022-05-27,Same Day,CUST-456,PROD-085,1,0.2
ORD-399,2022-04-28,2022-05-01,Second Class,CUST-872,PROD-046,5,0.2
ORD-400,2022-05-24,2022-05-30,Same Day,CUST-930,PROD-064,7,0.2
ORD-401,2022-01-04,2022-01-08,Second Class,CUST-337,PROD-092,1,0.1
ORD-402,2022-02-14,2022-02-18,Second Class,CUST-272,PROD-051,4,0
ORD-403,2022-02-08,2022-02-09,First Class,CUST-990,PROD-071,10,0.2
ORD-404,2022-09-23,2022-09-27,Second Class,CUST-604,PROD-074,10,0
ORD-405,2022-01-09,2022-01-11,Second Class,CUST-074,PROD-098,8,0
ORD-406,2022-06-05,2022-06-09,Third Class,CUST-882,PROD-023,3,0.2
ORD-407,2022-07-01,2022-07-05,Second Class,CUST-697,PROD-008,6,0.2
ORD-408,2022-01-10,2022-01-17,Second Class,CUST-071,PROD-081,10,0
ORD-409,2022-06-25,2022-06-28,First Class,CUST-675,PROD-013,7,0.1
ORD-410,2022-09-24,2022-09-25,Third Class,CUST-362,PROD-012,5,0.2
ORD-411,2022-03-03,2022-03-08,Second Class,CUST-237,PROD-045,10,0.2
ORD-412,2022-04-16,2022-04-21,Same Day,CUST-824,PROD-023,6,0
ORD-413,2022-01-04,2022-01-06,Same Day,CUST-855,PROD-032,7,0
ORD-414,2022-06-23,2022-06-27,Third Class,CUST-148,PROD-083,6,0.2
ORD-415,2022-03-02,2022-03-07,First Class,CUST-631,PROD-089,7,0.1
ORD-416,2022-04-04,2022-04-09,Second Class,CUST-689,PROD-073,6,0
ORD-417,2022-07-13,2022-07-20,Second Class,CUST-932,PROD-060,10,0.2
ORD-418,2022-03-02,2022-03-05,Third Class,CUST-979,PROD-010,8,0.2
ORD-419,2022-11-25,2022-11-27,First Class,CUST-792,PROD-025,6,0.1
ORD-420,2022-01-15,2022-01-16,Same Day,CUST-788,PROD-066,5,0.2
ORD-421,2022-01-10,2022-01-16,Third Class,CUST-518,PROD-010,4,0.2
ORD-422,2022-11-01,2022-11-02,Second Class,CUST-996,PROD-039,7,0.2
ORD-423,2022-12-21,2022-12-24,Same Day,CUST-889,PROD-059,5,0.1
ORD-424,2022-08-08,2022-08-14,Second Class,CUST-671,PROD-062,8,0
ORD-425,2022-10-20,2022-10-27,Third Class,CUST-426,PROD-092,7,0
ORD-426,2022-04-20,2022-04-22,First Class,CUST-052,PROD-042,8,0.1
ORD-427,2022-06-28,2022-07-04,Second Class,CUST-585,PROD-080,5,0.1
ORD-428,2022-01-12,2022-01-19,First Class,CUST-435,PROD-076,7,0
ORD-429,2022-11-06,2022-11-08,Third Class,CUST-265,PROD-092,9,0.2
ORD-430,2022-01-29,2022-01-31,Same Day,CUST-495,PROD-027,10,0
ORD-431,2022-12-12,2022-12-14,First Class,CUST-530,PROD-024,5,0.1
ORD-432,2022-05-10,2022-05-15,Third Class,CUST-171,PROD-072,6,0.2
ORD-433,2022-08-05,2022-08-08,First Class,CUST-589,PROD-082,6,0.1
ORD-434,2022-12-03,2022-12-04,Same Day,CUST-669,PROD-099,1,0.2
ORD-435,2022-09-26,2022-10-02,First Class,CUST-722,PROD-006,3,0
ORD-436,2022-06-11,2022-06-16,Third Class,CUST-784,PROD-044,1,0
ORD-437,2022-11-13,2022-11-14,Same Day,CUST-686,PROD-088,1,0
ORD-438,2022-04-25,2022-05-02,Third Class,CUST-194,PROD-057,7,0
ORD-439,2022-03-18,2022-03-20,First Class,CUST-204,PROD-075,8,0.1
ORD-440,2022-10-13,2022-10-19,Same Day,CUST-666,PROD-078,1,0
ORD-441,2022-05-19,2022-05-23,Third Class,CUST-235,PROD-051,2,0
ORD-442,2022-06-18,2022-06-20,First Class,CUST-463,PROD-001,10,0.2
ORD-443,2022-03-04,2022-03-05,Second Class,CUST-843,PROD-096,1,0.2
ORD-444,2022-01-26,2022-02-01,Third Class,CUST-074,PROD-071,1,0
ORD-445,2022-01-13,2022-01-18,Same Day,CUST-720,PROD-099,3,0.1
ORD-446,2022-06-06,2022-06-07,First Class,CUST-098,PROD-079,8,0.1
ORD-447,2022-09-03,2022-09-06,Third Class,CUST-023,PROD-066,9,0
ORD-448,2022-04-22,2022-04-27,First Class,CUST-010,PROD-097,7,0.1
ORD-449,2022-09-29,2022-10-05,Second Class,CUST-795,PROD-078,1,0
ORD-450,2022-09-19,2022-09-23,Same Day,CUST-688,PROD-092,1,0.1
ORD-451,2022-03-21,2022-03-27,Same Day,CUST-973,PROD-043,1,0
ORD-452,2022-09-03,2022-09-09,First Class,CUST-734,PROD-065,2,0.1
ORD-453,2022-09-30,2022-10-01,Third Class,CUST-266,PROD-100,8,0.1
ORD-454,2022-09-12,2022-09-19,First Class,CUST-655,PROD-086,1,0.1
ORD-455,2022-12-10,2022-12-14,Second Class,CUST-877,PROD-056,5,0
ORD-456,2022-12-06,2022-12-13,First Class,CUST-982,PROD-045,2,0.1
ORD-457,2022-09-17,2022-09-24,First Class,CUST-347,PROD-052,7,0
ORD-458,2022-03-08,2022-03-12,Second Class,CUST-690,PROD-064,1,0
ORD-459,2022-10-30,2022-11-04,Second Class,CUST-226,PROD-083,2,0.2
ORD-460,2022-09-21,2022-09-27,Second Class,CUST-240,PROD-024,1,0.1
ORD-461,2022-07-27,2022-07-30,Same Day,CUST-580,PROD-066,10,0.2
ORD-462,2022-08-06,2022-08-07,Third Class,CUST-313,PROD-069,7,0.1
ORD-463,2022-11-10,2022-11-16,First Class,CUST-666,PROD-044,5,0
ORD-464,2022-05-14,2022-05-15,Second Class,CUST-787,PROD-038,2,0.2
ORD-465,2022-01-14,2022-01-19,First Class,CUST-778,PROD-029,5,0.1
ORD-466,2022-12-10,2022-12-12,First Class,CUST-416,PROD-015,9,0
ORD-467,2022-08-01,2022-08-08,First Class,CUST-445,PROD-060,9,0.2
ORD-468,2022-08-04,2022-08-10,First Class,CUST-981,PROD-096,7,0.1
ORD-469,2022-09-14,2022-09-16,Second Class,CUST-482,PROD-077,8,0
ORD-470,2022-09-02,2022-09-08,Same Day,CUST-865,PROD-056,8,0
ORD-471,2022-03-01,2022-03-08,Third Class,CUST-203,PROD-029,5,0.1
ORD-472,2022-04-23,2022-04-26,Second Class,CUST-552,PROD-076,10,0
ORD-473,2022-05-16,2022-05-19,Third Class,CUST-944,PROD-004,7,0.2
ORD-474,2022-01-15,2022-01-18,Third Class,CUST-593,PROD-045,8,0
ORD-475,2022-04-26,2022-04-28,Third Class,CUST-732,PROD-080,7,0.1
ORD-476,2022-09-14,2022-09-17,First Class,CUST-340,PROD-063,3,0
ORD-477,2022-10-27,2022-10-30,Third Class,CUST-157,PROD-023,5,0
ORD-478,2022-12-10,2022-12-11,First Class,CUST-640,PROD-029,10,0.1
ORD-479,2022-03-25,2022-03-26,Second Class,CUST-358,PROD-001,10,0.2
ORD-480,2022-01-19,2022-01-24,Third Class,CUST-962,PROD-026,3,0
ORD-481,2022-05-31,2022-06-04,Third Class,CUST-012,PROD-097,9,0
ORD-482,2022-04-25,2022-04-26,Third Class,CUST-509,PROD-017,2,0
ORD-483,2022-06-04,2022-06-10,Second Class,CUST-605,PROD-057,9,0
ORD-484,2022-01-09,2022-01-10,Second Class,CUST-369,PROD-087,6,0
ORD-485,2022-07-09,2022-07-13,Second Class,CUST-141,PROD-044,3,0.2
ORD-486,2022-04-26,2022-04-27,Second Class,CUST-134,PROD-059,3,0.2
ORD-487,2022-11-23,2022-11-27,Second Class,CUST-619,PROD-040,7,0.2
ORD-488,2022-03-20,2022-03-25,Same Day,CUST-122,PROD-011,4,0
ORD-489,2022-02-20,2022-02-24,First Class,CUST-788,PROD-022,7,0.2
ORD-490,2022-12-30,2023-01-01,Second Class,CUST-259,PROD-014,2,0.2
ORD-491,2022-06-23,2022-06-27,Same Day,CUST-531,PROD-024,3,0
ORD-492,2022-12-28,2023-01-03,Second Class,CUST-449,PROD-047,10,0.2
ORD-493,2022-02-15,2022-02-22,First Class,CUST-648,PROD-014,9,0
ORD-494,2022-10-03,2022-10-10,First Class,CUST-684,PROD-082,1,0.2
ORD-495,2022-11-09,2022-11-12,First Class,CUST-151,PROD-027,3,0.1
ORD-496,2022-10-03,2022-10-07,Same Day,CUST-121,PROD-020,10,0.1
ORD-497,2022-09-27,2022-09-28,Same Day,CUST-124,PROD-039,8,0.2
ORD-498,2022-05-21,2022-05-24,Second Class,CUST-191,PROD-029,6,0
ORD-499,2022-04-16,2022-04-20,Third Class,CUST-956,PROD-063,6,0
ORD-500,2022-06-25,2022-06-28,Second Class,CUST-102,PROD-023,10,0
ORD-501,2022-08-10,2022-08-15,Third Class,CUST-235,PROD-010,8,0.2
ORD-502,2022-12-21,2022-12-22,Same Day,CUST-092,PROD-093,3,0.1
ORD-503,2022-05-31,2022-06-06,Second Class,CUST-930,PROD-053,3,0.2
ORD-504,2022-04-07,2022-04-12,Third Class,CUST-259,PROD-018,7,0
ORD-505,2022-12-10,2022-12-14,Same Day,CUST-474,PROD-079,2,0
ORD-506,2022-06-09,2022-06-11,First Class,CUST-653,PROD-054,1,0
ORD-507,2022-09-29,2022-10-01,Same Day,CUST-643,PROD-037,2,0
ORD-508,2022-10-21,2022-10-23,Third Class,CUST-768,PROD-054,7,0.2
ORD-509,2022-04-17,2022-04-18,First Class,CUST-132,PROD-013,9,0.1
ORD-510,2022-03-14,2022-03-17,First Class,CUST-827,PROD-044,8,0
ORD-511,2022-12-23,2022-12-29,Second Class,CUST-562,PROD-047,1,0.2
ORD-512,2022-05-05,2022-05-06,Same Day,CUST-773,PROD-095,9,0.1
ORD-513,2022-08-29,2022-09-04,Second Class,CUST-189,PROD-059,2,0
ORD-514,2022-07-20,2022-07-27,First Class,CUST-179,PROD-029,6,0.2
ORD-515,2022-04-24,2022-04-25,Same Day,CUST-173,PROD-066,9,0.1
ORD-516,2022-10-13,2022-10-15,Second Class,CUST-859,PROD-006,6,0.1
ORD-517,2022-11-27,2022-11-28,Third Class,CUST-963,PROD-077,6,0.1
ORD-518,2022-10-31,2022-11-05,Same Day,CUST-337,PROD-028,9,0.2
ORD-519,2022-06-12,2022-06-13,First Class,CUST-466,PROD-007,9,0
ORD-520,2022-07-25,2022-08-01,Same Day,CUST-664,PROD-024,4,0.1
ORD-521,2022-02-12,2022-02-13,First Class,CUST-251,PROD-039,4,0
ORD-522,2022-10-28,2022-10-30,Second Class,CUST-763,PROD-048,3,0.1
ORD-523,2022-04-23,2022-04-30,First Class,CUST-862,PROD-009,5,0.1
ORD-524,2022-01-24,2022-01-29,First Class,CUST-015,PROD-065,2,0.1
ORD-525,2022-12-19,2022-12-23,First Class,CUST-212,PROD-001,10,0
ORD-526,2022-01-18,2022-01-20,First Class,CUST-552,PROD-032,5,0.1
ORD-527,2022-02-13,2022-02-14,Second Class,CUST-071,PROD-021,3,0.1
ORD-528,2022-02-17,2022-02-23,Third Class,CUST-232,PROD-065,3,0
ORD-529,2022-02-28,2022-03-01,Same Day,CUST-212,PROD-021,1,0.1
ORD-530,2022-11-09,2022-11-15,First Class,CUST-716,PROD-054,3,0.1
ORD-531,2022-08-05,2022-08-06,First Class,CUST-410,PROD-082,8,0.2
ORD-532,2022-11-09,2022-11-11,Same Day,CUST-159,PROD-010,2,0.2
ORD-533,2022-12-29,2023-01-01,Third Class,CUST-030,PROD-043,9,0.1
ORD-534,2022-10-28,2022-10-29,Same Day,CUST-590,PROD-070,6,0
ORD-535,2022-06-27,2022-07-01,Third Class,CUST-501,PROD-060,2,0.2
ORD-536,2022-07-25,2022-07-29,Same Day,CUST-337,PROD-035,1,0
ORD-537,2022-02-27,2022-03-05,Same Day,CUST-105,PROD-079,8,0.1
ORD-538,2022-12-28,2022-12-30,Same Day,CUST-320,PROD-079,4,0.2
ORD-539,2022-08-07,2022-08-13,Same Day,CUST-948,PROD-096,9,0.2
ORD-540,2022-06-03,2022-06-05,Second Class,CUST-463,PROD-010,10,0
ORD-541,2022-01-20,2022-01-21,Second Class,CUST-766,PROD-009,4,0.1
ORD-542,2022-01-21,2022-01-24,Second Class,CUST-764,PROD-019,2,0.2
ORD-543,2022-08-05,2022-08-10,Second Class,CUST-294,PROD-040,1,0
ORD-544,2022-03-01,2022-03-02,Third Class,CUST-791,PROD-009,6,0
ORD-545,2022-07-15,2022-07-20,Third Class,CUST-795,PROD-085,6,0.1
ORD-546,2022-05-22,2022-05-23,First Class,CUST-636,PROD-027,8,0
ORD-547,2022-05-02,2022-05-04,First Class,CUST-800,PROD-042,6,0.1
ORD-548,2022-07-24,2022-07-28,Third Class,CUST-702,PROD-082,4,0.2
ORD-549,2022-09-29,2022-09-30,First Class,CUST-517,PROD-017,6,0.1
ORD-550,2022-10-07,2022-10-13,Second Class,CUST-819,PROD-016,6,0.2
ORD-551,2022-07-11,2022-07-18,Same Day,CUST-906,PROD-020,3,0.2
ORD-552,2022-04-26,2022-04-27,First Class,CUST-173,PROD-007,10,0.2
ORD-553,2022-04-17,2022-04-20,First Class,CUST-036,PROD-055,3,0.2
ORD-554,2022-03-18,2022-03-24,First Class,CUST-363,PROD-098,10,0.1
ORD-555,2022-03-19,2022-03-24,Second Class,CUST-343,PROD-069,3,0.1
ORD-556,2022-10-30,2022-11-04,First Class,CUST-249,PROD-054,8,0
ORD-557,2022-12-29,2022-12-31,First Class,CUST-176,PROD-024,6,0.2
ORD-558,2022-10-16,2022-10-18,Third Class,CUST-098,PROD-063,5,0.2
ORD-559,2022-05-20,2022-05-21,Third Class,CUST-256,PROD-069,4,0.1
ORD-560,2022-03-07,2022-03-08,Same Day,CUST-872,PROD-099,9,0
ORD-561,2022-09-15,2022-09-20,First Class,CUST-597,PROD-085,2,0
ORD-562,2022-05-19,2022-05-23,Same Day,CUST-825,PROD-093,9,0.1
ORD-563,2022-05-27,2022-05-29,Same Day,CUST-874,PROD-094,2,0
ORD-564,2022-12-14,2022-12-15,Same Day,CUST-314,PROD-066,8,0
ORD-565,2022-06-24,2022-06-26,Second Class,CUST-177,PROD-096,5,0.1
ORD-566,2022-06-26,2022-07-01,Third Class,CUST-799,PROD-042,5,0.1
ORD-567,2022-03-13,2022-03-18,Third Class,CUST-891,PROD-018,3,0.1
ORD-568,2022-02-24,2022-02-25,Second Class,CUST-258,PROD-097,2,0
ORD-569,2022-12-17,2022-12-23,Same Day,CUST-474,PROD-025,8,0.1
ORD-570,2022-02-02,2022-02-05,Third Class,CUST-863,PROD-026,10,0
ORD-571,2022-08-15,2022-08-19,Same Day,CUST-648,PROD-030,4,0.1
ORD-572,2022-10-06,2022-10-07,Same Day,CUST-110,PROD-024,5,0
ORD-573,2022-02-27,2022-03-03,Third Class,CUST-411,PROD-028,10,0
ORD-574,2022-12-02,2022-12-07,Third Class,CUST-734,PROD-097,1,0
ORD-575,2022-01-20,2022-01-23,Same Day,CUST-081,PROD-053,7,0.1
ORD-576,2022-12-26,2022-12-31,Same Day,CUST-973,PROD-063,3,0.2
ORD-577,2022-06-27,2022-07-03,Second Class,CUST-120,PROD-085,5,0
ORD-578,2022-11-16,2022-11-23,Second Class,CUST-881,PROD-032,6,0.2
ORD-579,2022-11-13,2022-11-15,Same Day,CUST-639,PROD-010,9,0.2
ORD-580,2022-08-22,2022-08-27,First Class,CUST-801,PROD-073,9,0.2
ORD-581,2022-12-10,2022-12-14,First Class,CUST-225,PROD-042,4,0.2
ORD-582,2022-05-25,2022-06-01,Third Class,CUST-834,PROD-067,2,0
ORD-583,2022-07-13,2022-07-16,Third Class,CUST-169,PROD-069,6,0
ORD-584,2022-07-11,2022-07-13,First Class,CUST-271,PROD-078,6,0
ORD-585,2022-09-26,2022-10-02,Third Class,CUST-313,PROD-090,3,0.2
ORD-586,2022-12-18,2022-12-19,Same Day,CUST-031,PROD-041,6,0.2
ORD-587,2022-09-24,2022-09-29,Third Class,CUST-729,PROD-082,10,0.1
ORD-588,2022-10-21,2022-10-26,Third Class,CUST-358,PROD-032,4,0
ORD-589,2022-01-18,2022-01-24,Second Class,CUST-460,PROD-096,2,0.2
ORD-590,2022-05-09,2022-05-14,Second Class,CUST-760,PROD-093,1,0
ORD-591,2022-09-04,2022-09-10,First Class,CUST-361,PROD-086,8,0.2
ORD-592,2022-10-07,2022-10-13,First Class,CUST-663,PROD-053,4,0.1
ORD-593,2022-10-06,2022-10-11,First Class,CUST-773,PROD-034,10,0.1
ORD-594,2022-12-26,2022-12-27,First Class,CUST-017,PROD-064,10,0.1
ORD-595,2022-12-04,2022-12-06,First Class,CUST-428,PROD-017,3,0.1
ORD-596,2022-08-31,2022-09-05,Third Class,CUST-660,PROD-047,7,0.1
ORD-597,2022-03-26,2022-03-29,First Class,CUST-932,PROD-026,9,0
ORD-598,2022-03-16,2022-03-20,Second Class,CUST-890,PROD-070,10,0.1
ORD-599,2022-08-05,2022-08-06,Third Class,CUST-308,PROD-084,4,0.2
ORD-600,2022-08-12,2022-08-13,Same Day,CUST-461,PROD-062,4,0
ORD-601,2022-02-17,2022-02-22,Third Class,CUST-544,PROD-029,9,0.2
ORD-602,2022-04-06,2022-04-11,First Class,CUST-283,PROD-073,3,0.2
ORD-603,2022-07-17,2022-07-18,First Class,CUST-728,PROD-096,2,0
ORD-604,2022-06-15,2022-06-21,Same Day,CUST-149,PROD-033,10,0.1
ORD-605,2022-02-05,2022-02-06,Same Day,CUST-874,PROD-049,2,0.1
ORD-606,2022-08-25,2022-08-27,First Class,CUST-572,PROD-019,4,0
ORD-607,2022-09-06,2022-09-10,Second Class,CUST-140,PROD-042,2,0
ORD-608,2022-05-13,2022-05-15,Same Day,CUST-419,PROD-032,5,0.2
ORD-609,2022-08-30,2022-09-03,Third Class,CUST-341,PROD-024,7,0.1
ORD-610,2022-04-15,2022-04-21,Same Day,CUST-792,PROD-100,7,0.2
ORD-611,2022-09-29,2022-10-05,Third Class,CUST-965,PROD-012,10,0.2
ORD-612,2022-05-10,2022-05-14,Same Day,CUST-414,PROD-054,4,0
ORD-613,2022-11-27,2022-11-28,Same Day,CUST-844,PROD-004,1,0
ORD-614,2022-10-19,2022-10-20,Same Day,CUST-024,PROD-018,2,0.2
ORD-615,2022-09-01,2022-09-06,Same Day,CUST-701,PROD-004,6,0.1
ORD-616,2022-08-10,2022-08-12,Same Day,CUST-051,PROD-085,5,0
ORD-617,2022-11-02,2022-11-07,Third Class,CUST-229,PROD-041,10,0.2
ORD-618,2022-05-08,2022-05-10,Third Class,CUST-044,PROD-010,2,0.2
ORD-619,2022-01-25,2022-01-30,Second Class,CUST-378,PROD-055,7,0.1
ORD-620,2022-03-26,2022-03-27,Second Class,CUST-527,PROD-014,6,0.2
ORD-621,2022-02-11,2022-02-13,Third Class,CUST-432,PROD-032,2,0.2
ORD-622,2022-06-29,2022-07-06,Same Day,CUST-023,PROD-048,5,0.1
ORD-623,2022-09-23,2022-09-29,Third Class,CUST-239,PROD-090,4,0.1
ORD-624,2022-10-30,2022-11-02,First Class,CUST-741,PROD-053,7,0
ORD-625,2022-11-09,2022-11-15,Third Class,CUST-078,PROD-046,1,0.1
ORD-626,2022-04-09,2022-04-16,Third Class,CUST-852,PROD-093,4,0.1
ORD-627,2022-05-30,2022-06-05,First Class,CUST-350,PROD-034,7,0
ORD-628,2022-08-15,2022-08-21,Third Class,CUST-999,PROD-091,9,0.2
ORD-629,2022-03-25,2022-03-28,First Class,CUST-530,PROD-022,6,0.2
ORD-630,2022-07-11,2022-07-16,Second Class,CUST-938,PROD-073,7,0.2
ORD-631,2022-09-08,2022-09-11,Same Day,CUST-348,PROD-093,3,0.2
ORD-632,2022-12-24,2022-12-29,Third Class,CUST-958,PROD-048,9,0.1
ORD-633,2022-09-12,2022-09-16,Same Day,CUST-568,PROD-022,5,0.2
ORD-634,2022-09-16,2022-09-23,Same Day,CUST-576,PROD-078,10,0.2
ORD-635,2022-10-07,2022-10-09,Third Class,CUST-088,PROD-072,4,0
ORD-636,2022-09-29,2022-10-01,Second Class,CUST-918,PROD-065,3,0
ORD-637,2022-02-08,2022-02-12,Same Day,CUST-636,PROD-065,7,0.2
ORD-638,2022-12-22,2022-12-24,First Class,CUST-426,PROD-095,2,0
ORD-639,2022-06-02,2022-06-05,Second Class,CUST-102,PROD-096,4,0.1
ORD-640,2022-02-13,2022-02-19,First Class,CUST-454,PROD-040,7,0.2
ORD-641,2022-05-17,2022-05-24,Same Day,CUST-774,PROD-082,8,0.1
ORD-642,2022-05-05,2022-05-08,Same Day,CUST-838,PROD-074,3,0.2
ORD-643,2022-04-09,2022-04-12,Same Day,CUST-272,PROD-061,6,0.1
ORD-644,2022-11-30,2022-12-05,Same Day,CUST-156,PROD-007,7,0.2
ORD-645,2022-06-11,2022-06-16,First Class,CUST-952,PROD-020,1,0.1
ORD-646,2022-04-13,2022-04-20,First Class,CUST-377,PROD-093,9,0
ORD-647,2022-01-20,2022-01-22,Third Class,CUST-851,PROD-081,8,0.1
ORD-648,2022-11-04,2022-11-07,Third Class,CUST-266,PROD-020,10,0.2
ORD-649,2022-09-14,2022-09-15,First Class,CUST-353,PROD-099,9,0.1
ORD-650,2022-12-30,2023-01-06,Third Class,CUST-599,PROD-062,7,0.1
ORD-651,2022-04-13,2022-04-16,Second Class,CUST-470,PROD-087,3,0.2
ORD-652,2022-08-20,2022-08-24,Third Class,CUST-214,PROD-045,2,0.1
ORD-653,2022-07-29,2022-07-31,Same Day,CUST-703,PROD-059,7,0.2
ORD-654,2022-11-08,2022-11-11,First Class,CUST-545,PROD-028,3,0.1
ORD-655,2022-10-21,2022-10-27,First Class,CUST-816,PROD-024,9,0.2
ORD-656,2022-12-15,2022-12-16,Same Day,CUST-884,PROD-049,10,0.1
ORD-657,2022-07-12,2022-07-13,Second Class,CUST-842,PROD-058,4,0
ORD-658,2022-07-26,2022-08-01,Same Day,CUST-257,PROD-094,3,0.2
ORD-659,2022-06-03,2022-06-08,Second Class,CUST-776,PROD-041,10,0.2
ORD-660,2022-05-23,2022-05-30,Second Class,CUST-283,PROD-051,6,0.1
ORD-661,2022-06-20,2022-06-22,Same Day,CUST-939,PROD-014,9,0.1
