Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity,Discount
ORD-332,2020-04-01,2020-04-05,Third Class,CUST-593,PROD-003,6,0.1
ORD-333,2020-03-05,2020-03-09,Third Class,CUST-388,PROD-091,9,0.2
ORD-334,2020-01-27,2020-01-29,Second Class,CUST-342,PROD-051,8,0
ORD-335,2020-12-06,2020-12-08,First Class,CUST-288,PROD-079,2,0
ORD-336,2020-03-02,2020-03-04,Same Day,CUST-259,PROD-022,8,0.2
ORD-337,2020-07-03,2020-07-06,First Class,CUST-468,PROD-015,8,0.1
ORD-338,2020-07-25,2020-07-29,Second Class,CUST-350,PROD-013,8,0.2
ORD-339,2020-12-30,2021-01-04,Third Class,CUST-807,PROD-072,9,0
ORD-340,2020-09-12,2020-09-18,First Class,CUST-957,PROD-093,1,0
ORD-341,2020-07-20,2020-07-22,First Class,CUST-154,PROD-030,10,0
ORD-342,2020-06-30,2020-07-04,Second Class,CUST-679,PROD-052,9,0.1
ORD-343,2020-08-09,2020-08-16,First Class,CUST-799,PROD-019,2,0.2
ORD-344,2020-08-06,2020-08-09,Third Class,CUST-714,PROD-094,7,0
ORD-345,2020-08-15,2020-08-21,First Class,CUST-455,PROD-069,6,0.1
ORD-346,2020-05-07,2020-05-09,Same Day,CUST-094,PROD-026,1,0
ORD-347,2020-01-02,2020-01-06,Second Class,CUST-319,PROD-033,9,0.1
ORD-348,2020-02-16,2020-02-21,Third Class,CUST-903,PROD-017,4,0.2
ORD-349,2020-04-09,2020-04-15,Same Day,CUST-764,PROD-053,10,0.2
ORD-350,2020-06-12,2020-06-16,Same Day,CUST-629,PROD-032,2,0.1
ORD-351,2020-04-17,2020-04-24,Second Class,CUST-812,PROD-088,3,0
ORD-352,2020-08-22,2020-08-26,Third Class,CUST-933,PROD-010,9,0.2
ORD-353,2020-05-06,2020-05-13,Second Class,CUST-934,PROD-087,10,0
ORD-354,2020-12-17,2020-12-19,Third Class,CUST-876,PROD-032,1,0.2
ORD-355,2020-06-03,2020-06-07,First Class,CUST-701,PROD-082,9,0.2
ORD-356,2020-06-11,2020-06-13,First Class,CUST-746,PROD-043,2,0.1
ORD-357,2020-01-29,2020-02-05,Third Class,CUST-434,PROD-067,2,0.1
ORD-358,2020-12-17,2020-12-20,First Class,CUST-078,PROD-069,4,0.1
ORD-359,2020-09-05,2020-09-06,First Class,CUST-292,PROD-001,9,0.2
ORD-360,2020-03-08,2020-03-13,Second Class,CUST-443,PROD-023,9,0
ORD-361,2020-03-06,2020-03-11,Third Class,CUST-925,PROD-078,7,0.2
ORD-362,2020-12-16,2020-12-18,First Class,CUST-857,PROD-049,7,0.2
ORD-363,2020-02-22,2020-02-24,First Class,CUST-936,PROD-005,1,0.1
ORD-364,2020-05-09,2020-05-11,First Class,CUST-081,PROD-028,5,0
ORD-365,2020-11-20,2020-11-23,Same Day,CUST-334,PROD-034,1,0.2
ORD-366,2020-04-16,2020-04-23,Same Day,CUST-803,PROD-049,10,0
ORD-367,2020-01-05,2020-01-06,Third Class,CUST-307,PROD-086,2,0.2
ORD-368,2020-08-23,2020-08-28,First Class,CUST-566,PROD-089,3,0
ORD-369,2020-11-10,2020-11-14,Same Day,CUST-593,PROD-072,2,0
ORD-370,2020-09-23,2020-09-24,First Class,CUST-669,PROD-042,7,0
ORD-371,2020-05-19,2020-05-21,Second Class,CUST-868,PROD-023,4,0.1
ORD-372,2020-10-24,2020-10-31,Third Class,CUST-038,PROD-012,10,0
ORD-373,2020-05-09,2020-05-10,Same Day,CUST-868,PROD-094,5,0
ORD-374,2020-06-05,2020-06-09,First Class,CUST-493,PROD-017,6,0.1
ORD-375,2020-07-26,2020-07-31,Second Class,CUST-795,PROD-017,10,0.1
ORD-376,2020-05-06,2020-05-07,First Class,CUST-261,PROD-095,10,0
ORD-377,2020-05-12,2020-05-16,Same Day,CUST-818,PROD-023,9,0.1
ORD-378,2020-04-08,2020-04-13,Same Day,CUST-459,PROD-019,10,0
ORD-379,2020-02-15,2020-02-19,Third Class,CUST-333,PROD-039,5,0
ORD-380,2020-11-18,2020-11-25,Third Class,CUST-347,PROD-003,7,0
ORD-381,2020-04-26,2020-04-30,First Class,CUST-932,PROD-048,5,0
ORD-382,2020-05-06,2020-05-07,First Class,CUST-819,PROD-070,9,0.2
ORD-383,2020-06-04,2020-06-08,Third Class,CUST-283,PROD-051,7,0.2
ORD-384,2020-05-13,2020-05-15,Second Class,CUST-137,PROD-059,6,0.1
ORD-385,2020-01-03,2020-01-04,First Class,CUST-159,PROD-054,4,0.2
ORD-386,2020-04-24,2020-04-27,Second Class,CUST-478,PROD-049,1,0.2
ORD-387,2020-08-05,2020-08-10,Same Day,CUST-379,PROD-006,3,0
ORD-388,2020-12-29,2021-01-04,Third Class,CUST-277,PROD-066,9,0
ORD-389,2020-08-24,2020-08-28,First Class,CUST-600,PROD-094,4,0.2
ORD-390,2020-10-03,2020-10-06,Same Day,CUST-806,PROD-021,1,0.1
ORD-391,2020-06-20,2020-06-25,Same Day,CUST-044,PROD-006,6,0.1
ORD-392,2020-09-18,2020-09-21,Second Class,CUST-307,PROD-074,2,0.1
ORD-393,2020-03-09,2020-03-11,Third Class,CUST-601,PROD-011,1,0.2
ORD-394,2020-09-13,2020-09-17,Same Day,CUST-121,PROD-073,3,0.2
ORD-395,2020-11-10,2020-11-13,Third Class,CUST-028,PROD-046,6,0.1
ORD-396,2020-12-26,2020-12-27,Same Day,CUST-315,PROD-016,3,0
ORD-397,2020-11-21,2020-11-23,First Class,CUST-092,PROD-048,9,0.1
ORD-398,2020-08-09,2020-08-11,Second Class,CUST-267,PROD-052,1,0.1
ORD-399,2020-04-04,2020-04-05,First Class,CUST-575,PROD-037,2,0.2
ORD-400,2020-10-05,2020-10-08,Third Class,CUST-502,PROD-077,7,0.2
ORD-401,2020-01-30,2020-01-31,First Class,CUST-363,PROD-040,7,0.2
ORD-402,2020-07-15,2020-07-19,Second Class,CUST-818,PROD-066,6,0.1
ORD-403,2020-07-18,2020-07-20,Third Class,CUST-496,PROD-070,7,0.2
ORD-404,2020-08-10,2020-08-11,Same Day,CUST-923,PROD-004,5,0.1
ORD-405,2020-06-10,2020-06-12,Second Class,CUST-801,PROD-031,9,0
ORD-406,2020-01-23,2020-01-29,First Class,CUST-964,PROD-075,7,0.1
ORD-407,2020-10-22,2020-10-25,First Class,CUST-568,PROD-033,10,0.2
ORD-408,2020-12-05,2020-12-09,Second Class,CUST-374,PROD-088,3,0.1
ORD-409,2020-08-19,2020-08-23,Third Class,CUST-512,PROD-006,4,0.1
ORD-410,2020-10-20,2020-10-21,First Class,CUST-407,PROD-009,7,0.2
ORD-411,2020-09-26,2020-09-29,Same Day,CUST-784,PROD-003,5,0.2
ORD-412,2020-01-12,2020-01-16,Same Day,CUST-813,PROD-089,3,0.2
ORD-413,2020-01-07,2020-01-14,Third Class,CUST-165,PROD-034,8,0.1
ORD-414,2020-07-17,2020-07-22,Same Day,CUST-888,PROD-070,9,0.1
ORD-415,2020-04-18,2020-04-24,Third Class,CUST-721,PROD-099,7,0.1
ORD-416,2020-09-21,2020-09-26,Third Class,CUST-099,PROD-066,9,0.2
ORD-417,2020-07-08,2020-07-13,Second Class,CUST-244,PROD-070,7,0
ORD-418,2020-08-09,2020-08-15,Third Class,CUST-971,PROD-066,6,0.1
ORD-419,2020-07-15,2020-07-20,Second Class,CUST-108,PROD-021,6,0.2
ORD-420,2020-01-01,2020-01-08,Second Class,CUST-138,PROD-029,6,0.2
ORD-421,2020-12-04,2020-12-06,Second Class,CUST-517,PROD-061,7,0.2
ORD-422,2020-11-20,2020-11-24,First Class,CUST-148,PROD-063,5,0.1
ORD-423,2020-06-10,2020-06-15,Same Day,CUST-938,PROD-062,4,0
ORD-424,2020-03-19,2020-03-24,Second Class,CUST-219,PROD-080,2,0
ORD-425,2020-07-01,2020-07-08,Same Day,CUST-994,PROD-036,2,0.2
ORD-426,2020-04-14,2020-04-18,First Class,CUST-262,PROD-044,4,0
ORD-427,2020-06-09,2020-06-15,First Class,CUST-029,PROD-044,8,0.2
ORD-428,2020-09-28,2020-10-04,First Class,CUST-065,PROD-080,10,0.1
ORD-429,2020-08-02,2020-08-04,Second Class,CUST-320,PROD-074,1,0
ORD-430,2020-01-15,2020-01-22,Third Class,CUST-571,PROD-028,2,0
ORD-431,2020-05-29,2020-06-03,Same Day,CUST-162,PROD-014,10,0.1
ORD-432,2020-11-11,2020-11-13,Same Day,CUST-523,PROD-088,1,0.2
ORD-433,2020-04-08,2020-04-12,First Class,CUST-845,PROD-043,3,0.2
ORD-434,2020-02-28,2020-03-02,First Class,CUST-548,PROD-072,1,0
ORD-435,2020-11-28,2020-12-05,Second Class,CUST-025,PROD-035,5,0
ORD-436,2020-03-05,2020-03-09,Second Class,CUST-901,PROD-034,10,0.1
ORD-437,2020-08-18,2020-08-22,Same Day,CUST-504,PROD-056,8,0.1
ORD-438,2020-08-04,2020-08-09,Third Class,CUST-024,PROD-062,9,0.1
ORD-439,2020-10-01,2020-10-05,Same Day,CUST-043,PROD-059,7,0
ORD-440,2020-10-09,2020-10-16,First Class,CUST-831,PROD-074,8,0.2
ORD-441,2020-04-20,2020-04-23,Same Day,CUST-139,PROD-029,7,0.2
ORD-442,2020-05-30,2020-06-01,First Class,CUST-235,PROD-060,5,0.1
ORD-443,2020-04-18,2020-04-25,Second Class,CUST-747,PROD-077,7,0.2
ORD-444,2020-04-26,2020-04-29,Second Class,CUST-311,PROD-042,7,0
ORD-445,2020-11-07,2020-11-12,Same Day,CUST-299,PROD-010,7,0.1
ORD-446,2020-03-04,2020-03-05,Same Day,CUST-297,PROD-067,5,0.2
ORD-447,2020-04-26,2020-04-28,First Class,CUST-027,PROD-065,2,0.1
ORD-448,2020-11-08,2020-11-15,Third Class,CUST-533,PROD-056,6,0.2
ORD-449,2020-04-03,2020-04-07,Same Day,CUST-745,PROD-025,7,0.1
ORD-450,2020-03-09,2020-03-13,Same Day,CUST-706,PROD-058,2,0.2
ORD-451,2020-11-21,2020-11-25,First Class,CUST-527,PROD-040,6,0
ORD-452,2020-06-12,2020-06-18,Third Class,CUST-167,PROD-099,6,0
ORD-453,2020-12-26,2020-12-28,First Class,CUST-680,PROD-100,1,0.2
ORD-454,2020-03-10,2020-03-13,Same Day,CUST-799,PROD-009,9,0.1
ORD-455,2020-12-30,2021-01-06,First Class,CUST-585,PROD-026,7,0.2
ORD-456,2020-08-20,2020-08-24,Third Class,CUST-879,PROD-040,1,0.2
ORD-457,2020-03-27,2020-03-31,Same Day,CUST-802,PROD-080,5,0.1
ORD-458,2020-06-07,2020-06-12,Third Class,CUST-314,PROD-038,4,0
ORD-459,2020-05-16,2020-05-18,Same Day,CUST-911,PROD-008,7,0.1
ORD-460,2020-10-10,2020-10-13,Third Class,CUST-161,PROD-055,8,0.2
ORD-461,2020-10-01,2020-10-02,Same Day,CUST-238,PROD-004,9,0.1
ORD-462,2020-11-22,2020-11-26,First Class,CUST-405,PROD-014,3,0.1
ORD-463,2020-09-12,2020-09-13,Same Day,CUST-673,PROD-082,7,0.1
ORD-464,2020-05-05,2020-05-11,Second Class,CUST-407,PROD-091,10,0
ORD-465,2020-10-31,2020-11-01,Same Day,CUST-269,PROD-090,2,0.2
ORD-466,2020-11-26,2020-11-28,First Class,CUST-601,PROD-034,2,0.2
ORD-467,2020-10-19,2020-10-21,Same Day,CUST-774,PROD-032,8,0.2
ORD-468,2020-03-13,2020-03-15,First Class,CUST-475,PROD-072,4,0.2
ORD-469,2020-10-03,2020-10-10,Second Class,CUST-541,PROD-095,4,0
ORD-470,2020-12-04,2020-12-08,First Class,CUST-568,PROD-033,4,0.2
ORD-471,2020-02-07,2020-02-11,Same Day,CUST-564,PROD-014,1,0
ORD-472,2020-12-14,2020-12-15,Second Class,CUST-712,PROD-020,1,0.2
ORD-473,2020-11-21,2020-11-28,Second Class,CUST-617,PROD-064,10,0.1
ORD-474,2020-08-03,2020-08-07,Third Class,CUST-321,PROD-034,8,0.2
ORD-475,2020-01-28,2020-02-01,Third Class,CUST-962,PROD-039,9,0.1
ORD-476,2020-02-10,2020-02-12,Second Class,CUST-161,PROD-099,2,0
ORD-477,2020-06-07,2020-06-10,Same Day,CUST-825,PROD-092,1,0
ORD-478,2020-06-11,2020-06-14,Second Class,CUST-292,PROD-022,1,0.2
ORD-479,2020-02-19,2020-02-23,Same Day,CUST-764,PROD-060,9,0.1
ORD-480,2020-02-07,2020-02-14,Third Class,CUST-716,PROD-095,7,0.2
ORD-481,2020-08-26,2020-09-02,First Class,CUST-283,PROD-042,6,0.2
ORD-482,2020-09-22,2020-09-27,First Class,CUST-555,PROD-094,3,0.1
ORD-483,2020-08-03,2020-08-09,First Class,CUST-758,PROD-046,2,0
ORD-484,2020-10-01,2020-10-06,Third Class,CUST-408,PROD-100,10,0.2
ORD-485,2020-09-21,2020-09-26,First Class,CUST-849,PROD-089,2,0.1
ORD-486,2020-01-22,2020-01-26,First Class,CUST-446,PROD-086,10,0.2
ORD-487,2020-12-22,2020-12-29,Second Class,CUST-326,PROD-059,7,0.1
ORD-488,2020-01-02,2020-01-08,Third Class,CUST-284,PROD-022,5,0.2
ORD-489,2020-03-28,2020-03-31,First Class,CUST-373,PROD-061,2,0.2
ORD-490,2020-05-23,2020-05-30,Second Class,CUST-599,PROD-022,7,0
ORD-491,2020-11-15,2020-11-21,Same Day,CUST-918,PROD-066,2,0.1
ORD-492,2020-06-09,2020-06-10,Second Class,CUST-316,PROD-019,7,0
ORD-493,2020-05-02,2020-05-04,Third Class,CUST-604,PROD-060,7,0.2
ORD-494,2020-01-14,2020-01-20,First Class,CUST-421,PROD-065,1,0.2
ORD-495,2020-04-20,2020-04-25,Same Day,CUST-313,PROD-062,7,0.1
ORD-496,2020-01-13,2020-01-18,Second Class,CUST-361,PROD-048,6,0.2
ORD-497,2020-09-09,2020-09-11,Third Class,CUST-140,PROD-037,7,0
ORD-498,2020-03-15,2020-03-17,Second Class,CUST-002,PROD-022,7,0.2
ORD-499,2020-01-15,2020-01-22,Same Day,CUST-992,PROD-015,2,0.1
ORD-500,2020-10-25,2020-10-30,First Class,CUST-135,PROD-044,10,0.2
ORD-501,2020-01-28,2020-01-31,Same Day,CUST-536,PROD-017,1,0
ORD-502,2020-03-06,2020-03-07,Third Class,CUST-410,PROD-097,8,0.1
ORD-503,2020-10-29,2020-11-03,Same Day,CUST-501,PROD-057,2,0
ORD-504,2020-06-10,2020-06-15,Third Class,CUST-535,PROD-078,1,0.1
ORD-505,2020-08-14,2020-08-17,Third Class,CUST-920,PROD-068,3,0.2
ORD-506,2020-05-03,2020-05-10,Same Day,CUST-642,PROD-099,7,0.1
ORD-507,2020-01-03,2020-01-04,Third Class,CUST-730,PROD-064,7,0
ORD-508,2020-07-17,2020-07-24,First Class,CUST-913,PROD-048,8,0.1
ORD-509,2020-04-29,2020-05-01,Second Class,CUST-322,PROD-070,4,0.1
ORD-510,2020-06-19,2020-06-20,Third Class,CUST-042,PROD-028,5,0.2
ORD-511,2020-07-09,2020-07-11,First Class,CUST-095,PROD-072,3,0
ORD-512,2020-07-26,2020-07-29,Same Day,CUST-897,PROD-004,4,0.2
ORD-513,2020-11-06,2020-11-08,Same Day,CUST-562,PROD-061,3,0.2
ORD-514,2020-06-11,2020-06-13,Same Day,CUST-630,PROD-024,8,0
ORD-515,2020-09-26,2020-09-29,First Class,CUST-348,PROD-019,5,0.1
ORD-516,2020-03-19,2020-03-24,Same Day,CUST-776,PROD-014,10,0
ORD-517,2020-10-04,2020-10-11,Same Day,CUST-626,PROD-006,4,0
ORD-518,2020-04-30,2020-05-02,Third Class,CUST-185,PROD-087,10,0.2
ORD-519,2020-07-04,2020-07-08,First Class,CUST-215,PROD-077,4,0.1
ORD-520,2020-10-04,2020-10-07,First Class,CUST-175,PROD-006,10,0.1
ORD-521,2020-06-05,2020-06-09,Same Day,CUST-661,PROD-075,3,0.2
ORD-522,2020-03-19,2020-03-23,Second Class,CUST-445,PROD-010,3,0.1
ORD-523,2020-01-17,2020-01-18,Same Day,CUST-995,PROD-056,1,0.2
ORD-524,2020-08-28,2020-09-04,First Class,CUST-047,PROD-005,9,0.1
ORD-525,2020-05-09,2020-05-12,Third Class,CUST-281,PROD-070,4,0.2
ORD-526,2020-03-14,2020-03-20,Second Class,CUST-478,PROD-067,7,0.1
ORD-527,2020-01-31,2020-02-04,Same Day,CUST-924,PROD-004,2,0
ORD-528,2020-01-27,2020-02-02,Second Class,CUST-246,PROD-076,4,0
ORD-529,2020-10-08,2020-10-14,Same Day,CUST-971,PROD-054,8,0
ORD-530,2020-04-29,2020-05-05,Second Class,CUST-147,PROD-039,9,0
ORD-531,2020-05-25,2020-05-26,Same Day,CUST-077,PROD-074,6,0.1
ORD-532,2020-05-16,2020-05-17,Same Day,CUST-017,PROD-001,4,0.1
ORD-533,2020-11-05,2020-11-12,Second Class,CUST-938,PROD-005,10,0.2
ORD-534,2020-09-07,2020-09-11,Third Class,CUST-557,PROD-096,4,0.2
ORD-535,2020-03-25,2020-03-28,Same Day,CUST-760,PROD-093,7,0.2
ORD-536,2020-09-26,2020-09-28,Third Class,CUST-867,PROD-095,1,0
ORD-537,2020-08-10,2020-08-16,Same Day,CUST-575,PROD-063,3,0.2
ORD-538,2020-04-09,2020-04-12,First Class,CUST-168,PROD-031,10,0.2
ORD-539,2020-12-02,2020-12-08,Same Day,CUST-607,PROD-093,1,0.2
ORD-540,2020-07-05,2020-07-12,Second Class,CUST-674,PROD-100,10,0.1
ORD-541,2020-03-19,2020-03-26,Third Class,CUST-019,PROD-043,10,0
ORD-542,2020-05-10,2020-05-11,Second Class,CUST-384,PROD-003,8,0
ORD-543,2020-10-28,2020-10-31,First Class,CUST-565,PROD-024,10,0
ORD-544,2020-12-23,2020-12-24,First Class,CUST-326,PROD-055,9,0.1
ORD-545,2020-09-07,2020-09-13,Second Class,CUST-648,PROD-016,1,0.1
ORD-546,2020-06-20,2020-06-26,First Class,CUST-783,PROD-026,2,0.1
ORD-547,2020-10-21,2020-10-27,First Class,CUST-137,PROD-068,1,0.2
ORD-548,2020-05-14,2020-05-16,First Class,CUST-654,PROD-062,8,0.1
ORD-549,2020-02-29,2020-03-02,First Class,CUST-371,PROD-066,6,0.2
ORD-550,2020-01-10,2020-01-14,Third Class,CUST-455,PROD-087,1,0.1
ORD-551,2020-02-13,2020-02-15,Third Class,CUST-915,PROD-073,2,0.2
ORD-552,2020-06-22,2020-06-28,First Class,CUST-955,PROD-088,1,0.1
ORD-553,2020-06-18,2020-06-19,Second Class,CUST-201,PROD-059,5,0.1
ORD-554,2020-06-13,2020-06-19,Second Class,CUST-711,PROD-078,3,0.2
ORD-555,2020-01-14,2020-01-18,Third Class,CUST-471,PROD-073,5,0.1
ORD-556,2020-02-03,2020-02-08,Same Day,CUST-074,PROD-088,1,0
ORD-557,2020-04-04,2020-04-09,Third Class,CUST-271,PROD-095,5,0
ORD-558,2020-09-07,2020-09-11,First Class,CUST-538,PROD-017,8,0
ORD-559,2020-07-31,2020-08-02,Same Day,CUST-476,PROD-079,10,0.1
ORD-560,2020-06-27,2020-06-29,First Class,CUST-109,PROD-061,6,0.1
ORD-561,2020-10-20,2020-10-24,First Class,CUST-435,PROD-095,7,0.1
ORD-562,2020-10-21,2020-10-22,Same Day,CUST-267,PROD-034,6,0.2
ORD-563,2020-05-12,2020-05-19,First Class,CUST-771,PROD-070,10,0.2
ORD-564,2020-08-18,2020-08-19,Third Class,CUST-912,PROD-041,2,0.2
ORD-565,2020-07-20,2020-07-27,Same Day,CUST-466,PROD-086,8,0.1
ORD-566,2020-03-18,2020-03-24,Second Class,CUST-863,PROD-047,8,0
ORD-567,2020-09-22,2020-09-23,First Class,CUST-831,PROD-015,8,0.2
ORD-568,2020-07-19,2020-07-20,First Class,CUST-844,PROD-002,2,0.2
ORD-569,2020-09-21,2020-09-25,Same Day,CUST-891,PROD-093,6,0.1
ORD-570,2020-08-16,2020-08-18,Second Class,CUST-969,PROD-016,3,0
ORD-571,2020-12-14,2020-12-20,First Class,CUST-565,PROD-095,6,0
ORD-572,2020-09-29,2020-10-02,Second Class,CUST-152,PROD-035,7,0.2
ORD-573,2020-05-20,2020-05-21,Same Day,CUST-989,PROD-094,6,0.1
ORD-574,2020-07-14,2020-07-21,Second Class,CUST-827,PROD-070,6,0.2
ORD-575,2020-10-19,2020-10-24,Second Class,CUST-868,PROD-065,4,0.1
ORD-576,2020-05-07,2020-05-14,First Class,CUST-572,PROD-023,7,0.2
ORD-577,2020-02-20,2020-02-22,Same Day,CUST-859,PROD-032,6,0.2
ORD-578,2020-10-05,2020-10-12,Third Class,CUST-261,PROD-073,2,0.1
ORD-579,2020-03-09,2020-03-15,Third Class,CUST-514,PROD-042,7,0.2
ORD-580,2020-08-17,2020-08-19,Third Class,CUST-415,PROD-051,8,0
ORD-581,2020-07-06,2020-07-09,Third Class,CUST-496,PROD-064,8,0.1
ORD-582,2020-12-06,2020-12-12,Second Class,CUST-776,PROD-009,10,0
ORD-583,2020-04-11,2020-04-13,First Class,CUST-358,PROD-069,1,0.1
ORD-584,2020-06-23,2020-06-30,Same Day,CUST-057,PROD-100,2,0
ORD-585,2020-11-20,2020-11-23,Third Class,CUST-131,PROD-010,9,0.2
ORD-586,2020-03-20,2020-03-26,Second Class,CUST-121,PROD-063,1,0.1
ORD-587,2020-12-22,2020-12-24,Third Class,CUST-363,PROD-003,8,0.1
ORD-588,2020-04-25,2020-05-02,First Class,CUST-853,PROD-083,8,0.1
ORD-589,2020-06-13,2020-06-20,Second Class,CUST-464,PROD-062,1,0
ORD-590,2020-08-14,2020-08-18,Third Class,CUST-711,PROD-063,1,0.1
ORD-591,2020-12-17,2020-12-23,Third Class,CUST-745,PROD-065,8,0.1
ORD-592,2020-09-28,2020-10-01,First Class,CUST-582,PROD-092,9,0.1
ORD-593,2020-11-28,2020-12-04,Same Day,CUST-096,PROD-022,5,0
ORD-594,2020-11-17,2020-11-24,Second Class,CUST-216,PROD-008,1,0.1
ORD-595,2020-12-04,2020-12-05,Second Class,CUST-602,PROD-095,2,0
ORD-596,2020-08-21,2020-08-27,First Class,CUST-316,PROD-011,4,0
ORD-597,2020-11-26,2020-11-30,Second Class,CUST-023,PROD-070,5,0.1
ORD-598,2020-03-24,2020-03-26,First Class,CUST-484,PROD-042,5,0
ORD-599,2020-04-10,2020-04-12,First Class,CUST-251,PROD-088,3,0.2
ORD-600,2020-11-07,2020-11-09,Same Day,CUST-550,PROD-039,9,0
ORD-601,2020-12-08,2020-12-09,First Class,CUST-446,PROD-085,9,0.1
ORD-602,2020-02-09,2020-02-10,Second Class,CUST-690,PROD-087,1,0.1
ORD-603,2020-06-04,2020-06-08,Second Class,CUST-215,PROD-096,9,0.2
ORD-604,2020-07-24,2020-07-28,Second Class,CUST-715,PROD-013,6,0.1
ORD-605,2020-09-05,2020-09-12,Third Class,CUST-447,PROD-072,7,0.2
ORD-606,2020-09-10,2020-09-13,Same Day,CUST-694,PROD-001,8,0.2
ORD-607,2020-12-07,2020-12-12,Third Class,CUST-596,PROD-097,7,0
ORD-608,2020-04-16,2020-04-23,Third Class,CUST-760,PROD-026,4,0
ORD-609,2020-11-20,2020-11-23,Third Class,CUST-779,PROD-068,9,0.2
ORD-610,2020-07-12,2020-07-16,Second Class,CUST-641,PROD-046,3,0.1
ORD-611,2020-06-18,2020-06-21,Third Class,CUST-189,PROD-004,10,0
ORD-612,2020-03-22,2020-03-29,Second Class,CUST-163,PROD-065,7,0.2
ORD-613,2020-05-03,2020-05-08,Second Class,CUST-783,PROD-022,8,0.1
ORD-614,2020-09-20,2020-09-27,Same Day,CUST-832,PROD-027,3,0.2
ORD-615,2020-05-22,2020-05-23,Same Day,CUST-074,PROD-004,7,0
ORD-616,2020-03-02,2020-03-05,Third Class,CUST-289,PROD-079,6,0.1
ORD-617,2020-09-14,2020-09-20,Second Class,CUST-279,PROD-066,1,0.2
ORD-618,2020-10-20,2020-10-21,Third Class,CUST-144,PROD-075,5,0
ORD-619,2020-08-09,2020-08-11,Second Class,CUST-518,PROD-049,4,0
ORD-620,2020-02-07,2020-02-09,Same Day,CUST-182,PROD-034,6,0
ORD-621,2020-06-29,2020-07-04,Same Day,CUST-767,PROD-082,3,0.1
ORD-622,2020-04-09,2020-04-11,Same Day,CUST-463,PROD-098,2,0.2
ORD-623,2020-03-09,2020-03-13,Third Class,CUST-018,PROD-072,4,0.2
ORD-624,2020-09-11,2020-09-17,First Class,CUST-165,PROD-057,10,0
ORD-625,2020-03-01,2020-03-06,Second Class,CUST-190,PROD-002,3,0
ORD-626,2020-10-15,2020-10-19,Third Class,CUST-140,PROD-048,10,0.1
ORD-627,2020-07-23,2020-07-26,First Class,CUST-794,PROD-057,6,0
ORD-628,2020-09-04,2020-09-11,Second Class,CUST-073,PROD-049,4,0.2
ORD-629,2020-06-25,2020-07-02,Second Class,CUST-987,PROD-096,3,0
ORD-630,2020-07-17,2020-07-21,First Class,CUST-665,PROD-096,5,0.1
ORD-631,2020-09-02,2020-09-04,First Class,CUST-723,PROD-087,9,0.2
ORD-632,2020-05-28,2020-06-03,First Class,CUST-965,PROD-077,2,0
ORD-633,2020-05-12,2020-05-13,Third Class,CUST-897,PROD-065,9,0
ORD-634,2020-12-12,2020-12-14,Third Class,CUST-876,PROD-030,6,0
ORD-635,2020-09-21,2020-09-25,Same Day,CUST-457,PROD-019,10,0.1
ORD-636,2020-06-22,2020-06-24,Third Class,CUST-349,PROD-016,5,0.2
ORD-637,2020-07-24,2020-07-30,Second Class,CUST-842,PROD-067,10,0.1
ORD-638,2020-09-10,2020-09-17,Third Class,CUST-229,PROD-020,1,0
ORD-639,2020-07-04,2020-07-10,Same Day,CUST-949,PROD-090,3,0.2
ORD-640,2020-05-14,2020-05-20,Same Day,CUST-512,PROD-013,8,0.1
ORD-641,2020-03-23,2020-03-28,Same Day,CUST-175,PROD-009,7,0.2
ORD-642,2020-03-02,2020-03-09,Same Day,CUST-960,PROD-096,2,0
ORD-643,2020-12-17,2020-12-23,First Class,CUST-148,PROD-006,5,0.2
ORD-644,2020-12-21,2020-12-23,First Class,CUST-949,PROD-067,8,0.1
ORD-645,2020-06-06,2020-06-07,Same Day,CUST-896,PROD-018,8,0.1
ORD-646,2020-01-04,2020-01-08,Third Class,CUST-620,PROD-057,9,0.2
ORD-647,2020-09-08,2020-09-15,First Class,CUST-565,PROD-049,2,0.1
ORD-648,2020-12-28,2020-12-30,Second Class,CUST-873,PROD-031,3,0
ORD-649,2020-05-22,2020-05-28,First Class,CUST-427,PROD-051,3,0
ORD-650,2020-08-23,2020-08-30,First Class,CUST-251,PROD-098,5,0
ORD-651,2020-11-13,2020-11-16,First Class,CUST-752,PROD-008,8,0.1
ORD-652,2020-02-27,2020-03-02,Same Day,CUST-175,PROD-037,3,0
ORD-653,2020-12-20,2020-12-21,Same Day,CUST-344,PROD-018,8,0
ORD-654,2020-09-02,2020-09-03,Third Class,CUST-049,PROD-067,3,0.2
ORD-655,2020-04-16,2020-04-20,Third Class,CUST-631,PROD-035,2,0
ORD-656,2020-05-01,2020-05-04,Same Day,CUST-685,PROD-063,1,0.2
ORD-657,2020-12-27,2021-01-03,First Class,CUST-604,PROD-032,5,0.1
ORD-658,2020-05-25,2020-06-01,Same Day,CUST-095,PROD-008,1,0
ORD-659,2020-03-16,2020-03-23,Same Day,CUST-392,PROD-088,3,0
ORD-660,2020-03-07,2020-03-13,Same Day,CUST-645,PROD-008,3,0.1
ORD-661,2020-05-29,2020-06-05,Third Class,CUST-336,PROD-030,5,0.2
ORD-662,2020-05-24,2020-05-30,First Class,CUST-145,PROD-061,10,0
