Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity,Discount
ORD-331,2023-11-16,2023-11-21,Third Class,CUST-066,PROD-073,5,0
ORD-332,2023-10-15,2023-10-20,Second Class,CUST-074,PROD-041,4,0.2
ORD-333,2023-05-22,2023-05-27,Same Day,CUST-102,PROD-080,1,0
ORD-334,2023-11-02,2023-11-03,First Class,CUST-132,PROD-033,10,0.1
ORD-335,2023-07-10,2023-07-11,Same Day,CUST-087,PROD-097,8,0
ORD-336,2023-04-01,2023-04-02,First Class,CUST-040,PROD-091,4,0.1
ORD-337,2023-11-20,2023-11-21,Same Day,CUST-324,PROD-051,4,0.1
ORD-338,2023-09-08,2023-09-12,First Class,CUST-333,PROD-042,4,0
ORD-339,2023-04-23,2023-04-30,Second Class,CUST-610,PROD-028,7,0
ORD-340,2023-01-14,2023-01-18,Third Class,CUST-433,PROD-002,9,0.2
ORD-341,2023-04-30,2023-05-01,First Class,CUST-564,PROD-065,7,0.1
ORD-342,2023-03-24,2023-03-26,Third Class,CUST-633,PROD-098,7,0.1
ORD-343,2023-08-14,2023-08-15,Second Class,CUST-553,PROD-013,4,0.1
ORD-344,2023-10-05,2023-10-07,Second Class,CUST-913,PROD-009,7,0.1
ORD-345,2023-08-28,2023-08-29,Same Day,CUST-580,PROD-001,1,0
ORD-346,2023-02-20,2023-02-27,Second Class,CUST-886,PROD-095,2,0
ORD-347,2023-06-05,2023-06-10,Same Day,CUST-814,PROD-034,10,0.2
ORD-348,2023-01-10,2023-01-13,Third Class,CUST-951,PROD-015,10,0
ORD-349,2023-02-03,2023-02-10,First Class,CUST-415,PROD-083,4,0.2
ORD-350,2023-08-22,2023-08-29,Same Day,CUST-904,PROD-086,5,0
ORD-351,2023-09-19,2023-09-21,Second Class,CUST-306,PROD-020,8,0.2
ORD-352,2023-03-09,2023-03-12,Second Class,CUST-277,PROD-038,1,0
ORD-353,2023-11-04,2023-11-06,Same Day,CUST-373,PROD-041,1,0.1
ORD-354,2023-08-01,2023-08-04,Same Day,CUST-980,PROD-029,5,0
ORD-355,2023-04-02,2023-04-08,Second Class,CUST-236,PROD-059,8,0
ORD-356,2023-12-07,2023-12-14,First Class,CUST-858,PROD-069,2,0
ORD-357,2023-12-04,2023-12-10,Second Class,CUST-977,PROD-016,8,0
ORD-358,2023-07-04,2023-07-11,Second Class,CUST-429,PROD-031,2,0.2
ORD-359,2023-09-11,2023-09-12,First Class,CUST-868,PROD-095,2,0.1
ORD-360,2023-09-13,2023-09-20,First Class,CUST-912,PROD-095,8,0
ORD-361,2023-08-25,2023-08-26,Third Class,CUST-749,PROD-071,9,0.1
ORD-362,2023-03-05,2023-03-11,Third Class,CUST-109,PROD-055,2,0.2
ORD-363,2023-06-09,2023-06-16,First Class,CUST-001,PROD-068,2,0.2
ORD-364,2023-12-10,2023-12-12,Second Class,CUST-321,PROD-055,1,0.1
ORD-365,2023-02-05,2023-02-06,Third Class,CUST-214,PROD-079,7,0.1
ORD-366,2023-06-15,2023-06-22,First Class,CUST-096,PROD-050,4,0
ORD-367,2023-03-28,2023-03-30,Same Day,CUST-289,PROD-041,4,0
ORD-368,2023-03-22,2023-03-27,Same Day,CUST-057,PROD-052,7,0.1
ORD-369,2023-10-04,2023-10-06,First Class,CUST-239,PROD-040,4,0.1
ORD-370,2023-12-23,2023-12-30,Second Class,CUST-957,PROD-068,7,0.1
ORD-371,2023-08-15,2023-08-18,Second Class,CUST-902,PROD-089,8,0.2
ORD-372,2023-07-22,2023-07-23,Same Day,CUST-900,PROD-021,9,0.1
ORD-373,2023-08-26,2023-09-02,Third Class,CUST-717,PROD-002,3,0.1
ORD-374,2023-07-15,2023-07-18,Same Day,CUST-893,PROD-007,5,0.2
ORD-375,2023-02-27,2023-03-05,Same Day,CUST-380,PROD-002,2,0.1
ORD-376,2023-01-03,2023-01-10,Third Class,CUST-026,PROD-002,5,0
ORD-377,2023-08-08,2023-08-09,Same Day,CUST-413,PROD-091,3,0.2
ORD-378,2023-10-03,2023-10-09,Same Day,CUST-995,PROD-016,3,0.2
ORD-379,2023-01-04,2023-01-10,First Class,CUST-266,PROD-034,10,0
ORD-380,2023-08-11,2023-08-12,Second Class,CUST-408,PROD-052,7,0.2
ORD-381,2023-10-15,2023-10-20,Third Class,CUST-029,PROD-033,10,0.2
ORD-382,2023-08-17,2023-08-21,Second Class,CUST-256,PROD-085,10,0.2
ORD-383,2023-07-21,2023-07-26,First Class,CUST-977,PROD-071,7,0.1
ORD-384,2023-07-26,2023-07-27,Third Class,CUST-031,PROD-026,4,0.1
ORD-385,2023-11-22,2023-11-25,Second Class,CUST-843,PROD-087,9,0
ORD-386,2023-01-21,2023-01-23,First Class,CUST-146,PROD-004,10,0.2
ORD-387,2023-08-07,2023-08-14,First Class,CUST-548,PROD-049,9,0.1
ORD-388,2023-03-10,2023-03-13,Same Day,CUST-364,PROD-041,6,0.2
ORD-389,2023-03-12,2023-03-16,First Class,CUST-928,PROD-091,4,0
ORD-390,2023-08-31,2023-09-06,Same Day,CUST-321,PROD-092,4,0.1
ORD-391,2023-09-25,2023-10-01,Third Class,CUST-238,PROD-022,5,0.2
ORD-392,2023-06-10,2023-06-17,Same Day,CUST-727,PROD-089,4,0
ORD-393,2023-04-03,2023-04-05,Same Day,CUST-457,PROD-012,9,0.1
ORD-394,2023-02-07,2023-02-11,First Class,CUST-913,PROD-031,9,0.1
ORD-395,2023-03-08,2023-03-13,First Class,CUST-063,PROD-020,4,0.2
ORD-396,2023-12-24,2023-12-27,Second Class,CUST-869,PROD-040,3,0.2
ORD-397,2023-07-30,2023-08-03,First Class,CUST-333,PROD-069,10,0.1
ORD-398,2023-01-07,2023-01-08,Third Class,CUST-506,PROD-039,8,0.2
ORD-399,2023-11-24,2023-11-30,Second Class,CUST-105,PROD-079,7,0
ORD-400,2023-11-30,2023-12-03,Second Class,CUST-522,PROD-012,1,0.1
ORD-401,2023-11-13,2023-11-19,Same Day,CUST-197,PROD-041,10,0.1
ORD-402,2023-04-13,2023-04-14,Same Day,CUST-216,PROD-036,7,0.1
ORD-403,2023-12-01,2023-12-04,Third Class,CUST-410,PROD-073,2,0.2
ORD-404,2023-05-26,2023-05-29,Same Day,CUST-327,PROD-019,9,0
ORD-405,2023-02-25,2023-02-28,Second Class,CUST-568,PROD-097,2,0.2
ORD-406,2023-02-04,2023-02-09,First Class,CUST-632,PROD-003,10,0.1
ORD-407,2023-01-30,2023-02-06,Third Class,CUST-707,PROD-092,1,0
ORD-408,2023-11-27,2023-12-03,Third Class,CUST-079,PROD-055,10,0
ORD-409,2023-01-17,2023-01-19,First Class,CUST-704,PROD-025,7,0
ORD-410,2023-03-15,2023-03-17,Same Day,CUST-451,PROD-054,8,0.1
ORD-411,2023-02-11,2023-02-15,Same Day,CUST-635,PROD-094,4,0.2
ORD-412,2023-09-01,2023-09-02,Third Class,CUST-347,PROD-070,4,0.1
ORD-413,2023-08-10,2023-08-11,First Class,CUST-346,PROD-048,6,0.1
ORD-414,2023-09-22,2023-09-27,Third Class,CUST-844,PROD-014,7,0
ORD-415,2023-03-13,2023-03-17,Second Class,CUST-447,PROD-061,8,0.1
ORD-416,2023-07-04,2023-07-05,First Class,CUST-843,PROD-098,4,0.1
ORD-417,2023-03-22,2023-03-24,Third Class,CUST-032,PROD-011,2,0.2
ORD-418,2023-04-07,2023-04-14,Third Class,CUST-730,PROD-095,10,0
ORD-419,2023-02-10,2023-02-11,First Class,CUST-392,PROD-097,10,0.2
ORD-420,2023-08-11,2023-08-17,Third Class,CUST-302,PROD-049,6,0.2
ORD-421,2023-01-19,2023-01-26,Same Day,CUST-962,PROD-050,9,0.2
ORD-422,2023-12-04,2023-12-08,Same Day,CUST-999,PROD-075,5,0.1
ORD-423,2023-03-07,2023-03-14,Second Class,CUST-948,PROD-064,5,0.2
ORD-424,2023-02-11,2023-02-12,First Class,CUST-798,PROD-098,7,0
ORD-425,2023-07-02,2023-07-09,First Class,CUST-287,PROD-037,3,0
ORD-426,2023-03-02,2023-03-04,Same Day,CUST-964,PROD-010,4,0
ORD-427,2023-04-12,2023-04-18,Third Class,CUST-341,PROD-034,10,0.1
ORD-428,2023-03-17,2023-03-21,Third Class,CUST-276,PROD-022,6,0
ORD-429,2023-03-25,2023-03-26,Second Class,CUST-731,PROD-070,10,0.1
ORD-430,2023-03-29,2023-04-04,Third Class,CUST-792,PROD-089,8,0.1
ORD-431,2023-07-26,2023-07-27,Same Day,CUST-937,PROD-030,8,0.1
ORD-432,2023-05-09,2023-05-10,Second Class,CUST-771,PROD-019,6,0.2
ORD-433,2023-05-14,2023-05-18,Second Class,CUST-910,PROD-004,9,0.1
ORD-434,2023-11-23,2023-11-27,Same Day,CUST-686,PROD-030,4,0.2
ORD-435,2023-07-30,2023-07-31,First Class,CUST-439,PROD-002,3,0
ORD-436,2023-03-14,2023-03-19,First Class,CUST-074,PROD-069,6,0.1
ORD-437,2023-12-21,2023-12-25,Second Class,CUST-545,PROD-067,4,0.2
ORD-438,2023-01-14,2023-01-16,Second Class,CUST-444,PROD-095,4,0.1
ORD-439,2023-06-03,2023-06-06,Second Class,CUST-771,PROD-044,1,0
ORD-440,2023-06-25,2023-07-02,Second Class,CUST-804,PROD-025,4,0
ORD-441,2023-05-06,2023-05-12,Same Day,CUST-880,PROD-038,8,0.1
ORD-442,2023-07-15,2023-07-20,Second Class,CUST-309,PROD-057,5,0
ORD-443,2023-07-06,2023-07-12,Second Class,CUST-563,PROD-072,9,0.2
ORD-444,2023-09-23,2023-09-26,Same Day,CUST-837,PROD-039,3,0.2
ORD-445,2023-03-18,2023-03-23,First Class,CUST-863,PROD-014,4,0.2
ORD-446,2023-01-27,2023-01-28,Same Day,CUST-571,PROD-089,6,0.1
ORD-447,2023-12-17,2023-12-23,Same Day,CUST-626,PROD-021,7,0
ORD-448,2023-04-20,2023-04-26,Second Class,CUST-372,PROD-096,4,0.2
ORD-449,2023-07-09,2023-07-12,Second Class,CUST-494,PROD-091,5,0
ORD-450,2023-02-11,2023-02-14,Second Class,CUST-716,PROD-004,2,0.1
ORD-451,2023-06-30,2023-07-02,Same Day,CUST-782,PROD-091,9,0
ORD-452,2023-12-10,2023-12-16,First Class,CUST-903,PROD-052,2,0.2
ORD-453,2023-09-07,2023-09-09,Same Day,CUST-529,PROD-050,4,0
ORD-454,2023-06-06,2023-06-11,Second Class,CUST-825,PROD-036,9,0
ORD-455,2023-09-29,2023-10-04,Same Day,CUST-099,PROD-083,3,0
ORD-456,2023-02-10,2023-02-14,Second Class,CUST-161,PROD-079,1,0.1
ORD-457,2023-09-06,2023-09-11,Third Class,CUST-292,PROD-043,1,0.1
ORD-458,2023-09-23,2023-09-26,Second Class,CUST-699,PROD-017,7,0
ORD-459,2023-03-07,2023-03-13,Same Day,CUST-397,PROD-094,2,0.1
ORD-460,2023-03-01,2023-03-03,Same Day,CUST-251,PROD-032,10,0.1
ORD-461,2023-08-21,2023-08-28,Same Day,CUST-824,PROD-059,1,0.2
ORD-462,2023-04-21,2023-04-25,Third Class,CUST-499,PROD-055,4,0
ORD-463,2023-09-29,2023-10-03,Third Class,CUST-665,PROD-032,8,0.2
ORD-464,2023-07-13,2023-07-19,Second Class,CUST-798,PROD-015,3,0.2
ORD-465,2023-09-01,2023-09-04,First Class,CUST-309,PROD-024,3,0
ORD-466,2023-11-23,2023-11-27,Second Class,CUST-652,PROD-048,5,0.2
ORD-467,2023-08-15,2023-08-17,First Class,CUST-997,PROD-083,5,0.1
ORD-468,2023-05-11,2023-05-13,Third Class,CUST-354,PROD-004,5,0
ORD-469,2023-06-07,2023-06-08,Third Class,CUST-617,PROD-008,3,0.2
ORD-470,2023-02-10,2023-02-16,First Class,CUST-452,PROD-014,1,0.1
ORD-471,2023-12-26,2023-12-27,Third Class,CUST-605,PROD-037,2,0.1
ORD-472,2023-07-22,2023-07-25,Third Class,CUST-651,PROD-038,1,0.1
ORD-473,2023-06-04,2023-06-06,Second Class,CUST-105,PROD-048,5,0
ORD-474,2023-07-17,2023-07-21,Third Class,CUST-693,PROD-074,10,0
ORD-475,2023-06-13,2023-06-18,Second Class,CUST-311,PROD-051,2,0.1
ORD-476,2023-02-13,2023-02-15,Same Day,CUST-218,PROD-047,6,0.1
ORD-477,2023-11-24,2023-11-25,First Class,CUST-547,PROD-042,10,0.2
ORD-478,2023-04-13,2023-04-17,Same Day,CUST-354,PROD-029,4,0.1
ORD-479,2023-09-15,2023-09-21,Same Day,CUST-228,PROD-002,1,0
ORD-480,2023-02-13,2023-02-16,Third Class,CUST-333,PROD-008,2,0.1
ORD-481,2023-01-16,2023-01-18,Second Class,CUST-118,PROD-078,1,0.2
ORD-482,2023-12-23,2023-12-24,Third Class,CUST-828,PROD-084,8,0.2
ORD-483,2023-05-27,2023-05-31,First Class,CUST-1000,PROD-040,9,0.1
ORD-484,2023-08-15,2023-08-18,Third Class,CUST-231,PROD-026,8,0
ORD-485,2023-10-17,2023-10-18,Second Class,CUST-109,PROD-032,6,0.2
ORD-486,2023-03-21,2023-03-26,Second Class,CUST-267,PROD-063,6,0
ORD-487,2023-02-20,2023-02-27,First Class,CUST-196,PROD-055,4,0.1
ORD-488,2023-02-03,2023-02-05,First Class,CUST-807,PROD-004,6,0
ORD-489,2023-07-16,2023-07-23,Same Day,CUST-507,PROD-063,3,0
ORD-490,2023-08-29,2023-09-05,Third Class,CUST-015,PROD-002,8,0.1
ORD-491,2023-03-07,2023-03-11,Second Class,CUST-702,PROD-099,10,0.1
ORD-492,2023-07-24,2023-07-29,First Class,CUST-747,PROD-077,4,0.2
ORD-493,2023-12-12,2023-12-15,Same Day,CUST-792,PROD-064,8,0
ORD-494,2023-02-05,2023-02-06,First Class,CUST-829,PROD-090,6,0
ORD-495,2023-10-25,2023-10-27,First Class,CUST-330,PROD-089,8,0.1
ORD-496,2023-09-18,2023-09-19,Same Day,CUST-967,PROD-067,1,0
ORD-497,2023-05-05,2023-05-06,Third Class,CUST-905,PROD-026,6,0.2
ORD-498,2023-06-18,2023-06-23,Second Class,CUST-371,PROD-084,7,0
ORD-499,2023-04-05,2023-04-07,Same Day,CUST-794,PROD-076,8,0.1
ORD-500,2023-06-09,2023-06-14,Same Day,CUST-565,PROD-075,8,0
ORD-501,2023-08-24,2023-08-30,Third Class,CUST-703,PROD-060,8,0
ORD-502,2023-12-07,2023-12-08,Same Day,CUST-168,PROD-084,7,0.1
ORD-503,2023-07-31,2023-08-01,First Class,CUST-660,PROD-083,6,0.1
ORD-504,2023-12-02,2023-12-06,Second Class,CUST-717,PROD-025,3,0.2
ORD-505,2023-02-27,2023-03-03,Third Class,CUST-925,PROD-026,2,0.1
ORD-506,2023-03-20,2023-03-24,Same Day,CUST-175,PROD-067,4,0.1
ORD-507,2023-07-05,2023-07-10,First Class,CUST-981,PROD-075,8,0
ORD-508,2023-05-11,2023-05-15,Second Class,CUST-213,PROD-011,6,0.2
ORD-509,2023-03-01,2023-03-04,Second Class,CUST-842,PROD-077,8,0.2
ORD-510,2023-10-18,2023-10-22,Same Day,CUST-088,PROD-055,1,0.1
ORD-511,2023-09-28,2023-09-30,First Class,CUST-801,PROD-073,3,0
ORD-512,2023-08-13,2023-08-15,Third Class,CUST-825,PROD-064,9,0.2
ORD-513,2023-05-02,2023-05-04,First Class,CUST-293,PROD-067,3,0.2
ORD-514,2023-09-12,2023-09-19,Second Class,CUST-837,PROD-047,3,0
ORD-515,2023-05-01,2023-05-08,Same Day,CUST-856,PROD-058,9,0.1
ORD-516,2023-09-17,2023-09-20,First Class,CUST-510,PROD-024,10,0
ORD-517,2023-08-30,2023-09-05,Third Class,CUST-266,PROD-048,9,0.2
ORD-518,2023-09-29,2023-10-01,Third Class,CUST-379,PROD-061,9,0.1
ORD-519,2023-11-11,2023-11-12,Third Class,CUST-362,PROD-046,6,0.1
ORD-520,2023-04-07,2023-04-14,Second Class,CUST-135,PROD-074,1,0
ORD-521,2023-07-17,2023-07-18,Third Class,CUST-731,PROD-004,4,0.1
ORD-522,2023-01-23,2023-01-26,Third Class,CUST-756,PROD-064,1,0
ORD-523,2023-03-29,2023-03-30,Same Day,CUST-912,PROD-088,1,0
ORD-524,2023-04-13,2023-04-15,Third Class,CUST-956,PROD-003,9,0
ORD-525,2023-04-30,2023-05-07,Second Class,CUST-090,PROD-079,5,0
ORD-526,2023-12-06,2023-12-12,Same Day,CUST-827,PROD-015,5,0.1
ORD-527,2023-01-09,2023-01-11,First Class,CUST-122,PROD-015,5,0.1
ORD-528,2023-10-30,2023-11-02,Same Day,CUST-041,PROD-061,3,0.1
ORD-529,2023-10-28,2023-11-01,First Class,CUST-487,PROD-007,5,0
ORD-530,2023-05-24,2023-05-27,Same Day,CUST-245,PROD-073,4,0.1
ORD-531,2023-04-15,2023-04-19,Same Day,CUST-282,PROD-056,2,0
ORD-532,2023-03-30,2023-04-05,First Class,CUST-461,PROD-086,8,0.2
ORD-533,2023-05-07,2023-05-12,Second Class,CUST-446,PROD-069,8,0
ORD-534,2023-12-15,2023-12-18,Same Day,CUST-649,PROD-084,5,0
ORD-535,2023-09-15,2023-09-19,Third Class,CUST-793,PROD-094,4,0.2
ORD-536,2023-05-10,2023-05-12,Second Class,CUST-387,PROD-071,10,0.1
ORD-537,2023-04-17,2023-04-19,First Class,CUST-370,PROD-033,4,0.2
ORD-538,2023-02-16,2023-02-19,Third Class,CUST-200,PROD-096,10,0.1
ORD-539,2023-08-29,2023-08-30,First Class,CUST-164,PROD-068,5,0.2
ORD-540,2023-04-12,2023-04-16,Third Class,CUST-342,PROD-030,9,0.2
ORD-541,2023-10-17,2023-10-22,First Class,CUST-734,PROD-024,3,0
ORD-542,2023-04-26,2023-04-28,Third Class,CUST-926,PROD-052,4,0.2
ORD-543,2023-05-22,2023-05-23,Third Class,CUST-400,PROD-097,4,0.1
ORD-544,2023-08-30,2023-09-04,First Class,CUST-210,PROD-023,3,0.2
ORD-545,2023-01-19,2023-01-24,First Class,CUST-350,PROD-093,9,0
ORD-546,2023-09-24,2023-09-29,Third Class,CUST-282,PROD-084,9,0.1
ORD-547,2023-06-23,2023-06-25,Third Class,CUST-656,PROD-064,3,0.1
ORD-548,2023-02-13,2023-02-18,First Class,CUST-531,PROD-085,6,0
ORD-549,2023-09-16,2023-09-17,Second Class,CUST-279,PROD-003,10,0.2
ORD-550,2023-10-29,2023-11-02,Third Class,CUST-909,PROD-030,1,0.2
ORD-551,2023-01-05,2023-01-07,Third Class,CUST-726,PROD-082,3,0.1
ORD-552,2023-01-11,2023-01-18,Second Class,CUST-377,PROD-012,1,0.2
ORD-553,2023-01-31,2023-02-03,First Class,CUST-665,PROD-088,6,0.1
ORD-554,2023-07-23,2023-07-24,Second Class,CUST-629,PROD-042,4,0
ORD-555,2023-08-16,2023-08-19,Third Class,CUST-714,PROD-067,8,0
ORD-556,2023-04-03,2023-04-07,Second Class,CUST-011,PROD-078,6,0.1
ORD-557,2023-02-24,2023-02-28,Third Class,CUST-645,PROD-026,2,0.1
ORD-558,2023-11-16,2023-11-21,Second Class,CUST-796,PROD-088,10,0
ORD-559,2023-11-30,2023-12-05,Third Class,CUST-992,PROD-033,4,0
ORD-560,2023-02-08,2023-02-09,Same Day,CUST-621,PROD-064,3,0.2
ORD-561,2023-09-30,2023-10-03,First Class,CUST-902,PROD-071,5,0.2
ORD-562,2023-11-09,2023-11-14,Same Day,CUST-745,PROD-022,2,0.1
ORD-563,2023-06-14,2023-06-17,Same Day,CUST-233,PROD-033,6,0
ORD-564,2023-08-12,2023-08-16,Same Day,CUST-775,PROD-075,3,0
ORD-565,2023-04-22,2023-04-26,First Class,CUST-092,PROD-047,4,0.1
ORD-566,2023-06-06,2023-06-11,Third Class,CUST-370,PROD-050,2,0.1
ORD-567,2023-09-11,2023-09-12,Third Class,CUST-017,PROD-015,1,0.1
ORD-568,2023-02-11,2023-02-13,Second Class,CUST-275,PROD-043,3,0.2
ORD-569,2023-05-19,2023-05-23,Same Day,CUST-544,PROD-059,6,0
ORD-570,2023-05-24,2023-05-30,Same Day,CUST-050,PROD-041,10,0.1
ORD-571,2023-03-05,2023-03-11,Same Day,CUST-233,PROD-056,3,0.1
ORD-572,2023-02-21,2023-02-26,First Class,CUST-393,PROD-015,9,0
ORD-573,2023-08-26,2023-08-29,Second Class,CUST-264,PROD-073,6,0
ORD-574,2023-11-27,2023-11-29,Third Class,CUST-840,PROD-074,6,0
ORD-575,2023-08-20,2023-08-21,Second Class,CUST-246,PROD-098,7,0.1
ORD-576,2023-09-22,2023-09-26,Second Class,CUST-515,PROD-018,8,0.2
ORD-577,2023-08-16,2023-08-22,Same Day,CUST-816,PROD-006,5,0.1
ORD-578,2023-10-04,2023-10-10,First Class,CUST-981,PROD-064,6,0
ORD-579,2023-11-25,2023-12-01,First Class,CUST-636,PROD-092,4,0
ORD-580,2023-09-29,2023-10-03,Second Class,CUST-174,PROD-022,3,0
ORD-581,2023-03-21,2023-03-26,Second Class,CUST-780,PROD-038,6,0.2
ORD-582,2023-12-20,2023-12-26,Third Class,CUST-273,PROD-060,4,0.2
ORD-583,2023-04-12,2023-04-14,First Class,CUST-903,PROD-016,10,0
ORD-584,2023-03-07,2023-03-08,First Class,CUST-058,PROD-018,7,0
ORD-585,2023-08-28,2023-09-04,Second Class,CUST-568,PROD-047,5,0.2
ORD-586,2023-01-08,2023-01-12,Third Class,CUST-367,PROD-013,1,0.1
ORD-587,2023-07-25,2023-07-31,First Class,CUST-031,PROD-071,10,0
ORD-588,2023-04-10,2023-04-17,Second Class,CUST-614,PROD-068,6,0.2
ORD-589,2023-12-23,2023-12-27,Second Class,CUST-951,PROD-027,2,0.1
ORD-590,2023-09-27,2023-09-29,Same Day,CUST-445,PROD-039,6,0.1
ORD-591,2023-06-27,2023-07-04,First Class,CUST-477,PROD-050,3,0.2
ORD-592,2023-09-03,2023-09-06,Same Day,CUST-876,PROD-020,1,0.1
ORD-593,2023-06-03,2023-06-06,Same Day,CUST-135,PROD-062,4,0.1
ORD-594,2023-07-25,2023-07-31,Second Class,CUST-615,PROD-030,3,0.1
ORD-595,2023-07-01,2023-07-08,Second Class,CUST-309,PROD-099,8,0.2
ORD-596,2023-12-24,2023-12-25,First Class,CUST-617,PROD-040,10,0
ORD-597,2023-03-16,2023-03-22,Same Day,CUST-948,PROD-034,1,0.1
ORD-598,2023-11-16,2023-11-22,Same Day,CUST-192,PROD-041,5,0
ORD-599,2023-02-02,2023-02-09,Third Class,CUST-890,PROD-071,2,0.1
ORD-600,2023-09-08,2023-09-10,First Class,CUST-985,PROD-052,10,0
ORD-601,2023-06-24,2023-07-01,Third Class,CUST-038,PROD-099,2,0
ORD-602,2023-06-21,2023-06-24,Third Class,CUST-585,PROD-024,2,0
ORD-603,2023-01-30,2023-02-02,Third Class,CUST-643,PROD-089,7,0.1
ORD-604,2023-05-08,2023-05-15,First Class,CUST-789,PROD-020,3,0
ORD-605,2023-08-29,2023-09-03,First Class,CUST-190,PROD-092,5,0.1
ORD-606,2023-11-09,2023-11-11,Same Day,CUST-008,PROD-068,6,0
ORD-607,2023-08-28,2023-08-29,First Class,CUST-605,PROD-042,6,0
ORD-608,2023-12-10,2023-12-16,Same Day,CUST-900,PROD-030,8,0.2
ORD-609,2023-03-23,2023-03-24,Third Class,CUST-056,PROD-063,8,0
ORD-610,2023-09-12,2023-09-15,Second Class,CUST-759,PROD-023,5,0.1
ORD-611,2023-10-08,2023-10-09,Third Class,CUST-286,PROD-032,8,0.2
ORD-612,2023-04-10,2023-04-12,First Class,CUST-454,PROD-033,1,0
ORD-613,2023-07-19,2023-07-26,Third Class,CUST-772,PROD-063,8,0.1
ORD-614,2023-03-16,2023-03-19,First Class,CUST-082,PROD-097,5,0
ORD-615,2023-08-18,2023-08-23,First Class,CUST-998,PROD-085,9,0
ORD-616,2023-12-05,2023-12-10,Same Day,CUST-699,PROD-064,1,0.1
ORD-617,2023-10-11,2023-10-15,Third Class,CUST-434,PROD-070,9,0.2
ORD-618,2023-07-28,2023-08-04,Same Day,CUST-747,PROD-071,5,0.2
ORD-619,2023-11-19,2023-11-21,Second Class,CUST-643,PROD-085,10,0.1
ORD-620,2023-07-22,2023-07-29,Second Class,CUST-144,PROD-041,2,0.1
ORD-621,2023-07-11,2023-07-15,Same Day,CUST-863,PROD-034,7,0.1
ORD-622,2023-04-20,2023-04-26,Second Class,CUST-176,PROD-026,7,0
ORD-623,2023-12-19,2023-12-22,First Class,CUST-446,PROD-049,10,0.1
ORD-624,2023-08-02,2023-08-07,Second Class,CUST-036,PROD-030,5,0
ORD-625,2023-06-24,2023-07-01,First Class,CUST-134,PROD-026,6,0
ORD-626,2023-03-05,2023-03-08,Same Day,CUST-011,PROD-078,4,0
ORD-627,2023-01-16,2023-01-20,Second Class,CUST-458,PROD-090,8,0.1
ORD-628,2023-08-31,2023-09-04,First Class,CUST-862,PROD-081,9,0.1
ORD-629,2023-04-21,2023-04-27,Second Class,CUST-215,PROD-040,7,0.2
ORD-630,2023-12-09,2023-12-13,Same Day,CUST-914,PROD-045,8,0.2
ORD-631,2023-06-30,2023-07-05,Second Class,CUST-200,PROD-008,9,0.2
ORD-632,2023-08-14,2023-08-18,Second Class,CUST-106,PROD-049,9,0.2
ORD-633,2023-06-26,2023-07-02,Second Class,CUST-391,PROD-074,10,0.1
ORD-634,2023-12-27,2023-12-29,Same Day,CUST-532,PROD-073,4,0.2
ORD-635,2023-06-16,2023-06-18,Second Class,CUST-062,PROD-007,10,0.1
ORD-636,2023-08-31,2023-09-05,Second Class,CUST-024,PROD-032,7,0.1
ORD-637,2023-10-21,2023-10-22,Second Class,CUST-037,PROD-014,2,0.2
ORD-638,2023-10-03,2023-10-05,First Class,CUST-182,PROD-046,7,0
ORD-639,2023-04-02,2023-04-03,First Class,CUST-269,PROD-050,9,0
ORD-640,2023-04-09,2023-04-12,Second Class,CUST-190,PROD-053,2,0.1
ORD-641,2023-07-16,2023-07-23,Second Class,CUST-821,PROD-001,3,0.1
ORD-642,2023-10-15,2023-10-18,Same Day,CUST-793,PROD-030,3,0.2
ORD-643,2023-07-19,2023-07-26,Same Day,CUST-899,PROD-041,1,0
ORD-644,2023-02-22,2023-02-24,Same Day,CUST-729,PROD-077,3,0
ORD-645,2023-10-19,2023-10-25,Same Day,CUST-675,PROD-041,10,0.2
ORD-646,2023-07-30,2023-08-02,Same Day,CUST-837,PROD-001,6,0.1
ORD-647,2023-02-11,2023-02-16,Same Day,CUST-131,PROD-077,5,0.1
ORD-648,2023-01-25,2023-01-29,Second Class,CUST-588,PROD-034,6,0.1
ORD-649,2023-05-26,2023-05-29,Third Class,CUST-682,PROD-079,1,0
ORD-650,2023-04-21,2023-04-25,Third Class,CUST-496,PROD-042,6,0.2
ORD-651,2023-08-19,2023-08-26,Third Class,CUST-882,PROD-063,2,0.1
ORD-652,2023-03-01,2023-03-02,First Class,CUST-951,PROD-087,1,0.2
ORD-653,2023-11-22,2023-11-25,Same Day,CUST-246,PROD-019,2,0
ORD-654,2023-06-26,2023-06-30,Same Day,CUST-874,PROD-033,8,0.1
ORD-655,2023-03-17,2023-03-22,Third Class,CUST-926,PROD-074,10,0.2
ORD-656,2023-01-12,2023-01-14,First Class,CUST-046,PROD-067,9,0.1
ORD-657,2023-11-01,2023-11-07,Third Class,CUST-093,PROD-100,10,0
ORD-658,2023-10-24,2023-10-25,Second Class,CUST-462,PROD-041,7,0.1
ORD-659,2023-03-24,2023-03-26,Same Day,CUST-233,PROD-071,2,0
ORD-660,2023-09-13,2023-09-17,First Class,CUST-411,PROD-043,1,0.2
ORD-661,2023-05-03,2023-05-05,Second Class,CUST-459,PROD-012,4,0
